date,time,A,k,B,drive_freq,pi_duration,pi_amp,pulse_type,l,half_amp,p,cutoff,G,sigma,x0
2022-06-09,19:12:23,-0.47,1.0000000000000002,0.45,4971679848.512619,2256,0.4229018729836379,lor,4.180613418370705,0.1203683520493862,13.70690914987538,,,,
2022-06-10,11:09:51,-0.47,1.0000000000000002,0.5499999999999999,4971671240.905257,2256,0.1744698100175209,lor,7.1035490414313465,0.0460714825254152,8.979573614572617,,,,
2022-06-10,11:09:59,-0.47,1.0000000000000002,0.45,4971671240.905257,2256,0.4306808369567266,lor,4.130832796769098,0.122863188704732,17.760353891824238,,,,
2022-06-10,11:10:10,-0.47,8.686529023045805,0.5195332849448852,4971671240.905257,2256,0.0051348388500014,lor,43.21914940752536,0.0013019994246636,0.0005017758162034,,,,
2022-06-10,11:10:50,-0.47,10.888888095921818,0.450352495907294,4971671240.905257,2256,0.004395877584965,lor,46.66154486572789,0.0011157764143756,1.2912442604298894e-06,,,,
2022-06-10,11:10:32,-0.47,1.0000000000000002,0.45,4971671240.905257,2256,0.4247045989382942,lor,4.168965128122888,0.1209455959422352,13.74466625801082,,,,
2022-06-10,11:11:34,-0.47,6.088426334017184,0.45,4971671240.905257,2256,0.0075877638236224,lor,35.53523486767104,0.0019249367570997,6.831275142034249e-05,,,,
2022-06-10,11:20:30,-0.47,1.0000000001216456,0.4797424657300235,4971671240.905257,2256,0.0047551089455396,lor,45.48956580748408,0.0011905772472899,0.2227338613903843,,,,
2022-06-10,11:32:21,-0.47,1.2090808803054347,0.4997270347231177,4971671240.905257,2256,0.0009863805205794,lor,99.99141878484804,0.0002466887516593,0.0667403463765394,,,,
2022-06-10,11:34:34,-0.47,1.0000000000000162,0.4531090393445708,4971671240.905257,2256,0.1189576262894205,lor,8.763741643389892,0.0308757497628402,0.6327860086960051,,,,
2022-06-10,11:34:50,-0.47,2.621381056858001,0.4692218496387845,4971671240.905257,2256,0.8473023648192398,lor,1.0000000000000002,0.3678543287670624,1.6470088305403097,,,,
2022-06-10,22:34:05,-0.47,,0.4935856076455994,4971671240.905257,240,1.5844402388769567,lor,4.511361967853533,0.5689265873028556,0.7522888684617709,,,,
2022-06-10,22:32:24,-0.47,,0.45,4971671240.905257,2256,0.5593262050554261,lor,17.140467074707022,0.2655317004019004,0.3619806003066097,,,,
2022-06-10,22:32:48,-0.47,,0.45,4971671240.905257,1584,0.5770597536259895,lor,15.513692598191616,0.2722425105381285,0.3921242001243681,,,,
2022-06-10,22:33:36,-0.47,,0.4616587710474432,4971671240.905257,384,1.1639212120378737,lor,4.331857270260633,0.4057903881525578,1.1098867501609933,,,,
2022-06-10,22:32:58,-0.47,,0.45,4971671240.905257,1120,0.614949936669744,lor,16.729745666888533,0.2915157738503854,0.3382226570221378,,,,
2022-06-10,22:33:10,-0.47,,0.45,4971671240.905257,704,0.6912670816175598,lor,15.445907760776322,0.3260269738467948,0.328952559548289,,,,
2022-06-10,22:33:52,-0.47,,0.4773577644446197,4971671240.905257,320,1.2543166984946086,lor,4.618903625939093,0.4573421861334856,0.908808631248571,,,,
2022-06-10,22:34:13,-0.47,,0.45,4971671240.905257,160,0.1785793111513001,lor,14.697552477317942,0.083934454026052,1.3466267413141058,,,,
2022-06-11,00:39:27,-0.47,,0.4500000000000001,4971671240.905257,720,0.4288486848981489,lor,11.09339444720832,0.1966579640803067,0.7763840822275122,,,,
2022-06-11,00:36:30,-0.47,,0.4586529732517718,4971671240.905257,4240,0.2870716872590021,lor,69.40057704584427,0.1418736995753362,0.1613677529904428,,,,
2022-06-11,00:40:03,-0.47,,0.45,4971671240.905257,464,0.553933916904825,lor,11.671807959219215,0.2553437642162761,0.5660634711573895,,,,
2022-06-11,00:39:10,-0.47,,0.4768898549994574,4971671240.905257,896,0.4027248779509941,lor,99.99999989989166,0.1997556353269292,0.0792600451806613,,,,
2022-06-11,00:38:25,-0.47,,0.4724891523036063,4971671240.905257,2096,0.3090896424681379,lor,37.61960519648925,0.1511766749004423,0.2821302109746785,,,,
2022-06-11,00:38:47,-0.47,,0.4804267723983674,4971671240.905257,1312,0.3476190166105311,lor,42.05193310915886,0.1704364817470124,0.2233632699950438,,,,
2022-06-11,00:37:58,-0.47,,0.4643775176129213,4971671240.905257,2992,0.2935000819434478,lor,44.49758652678548,0.144064469795462,0.249463599079456,,,,
2022-06-11,01:32:25,-0.47,,0.45,4971671240.905257,6704,0.2753722175675577,lor,56.87724830363365,0.1357305871948143,0.2063339861984742,,,,
2022-06-11,00:40:18,-0.47,,0.45,4971671240.905257,304,0.7681961671193565,lor,12.245366083014558,0.3557344290030329,0.3859152245592674,,,,
2022-06-11,00:39:50,-0.47,,0.45,4971671240.905257,608,0.4728779280902329,lor,12.6405386330221,0.2196067880761499,0.6042323849180977,,,,
2022-06-13,13:53:51,-0.47,,0.5240692132374312,4971677499.356649,9024,0.3811929359490063,lor,99.99999939860868,0.1890755730982613,0.0837371031152392,,,,
2022-06-13,14:26:00,-0.47,,0.5246823006390017,4971677499.356649,6768,0.3499694694705343,lor,99.99999999941608,0.1735884161797187,0.0912079331885232,,,,
2022-06-13,16:45:46,-0.47,,0.5048343526159069,4971677499.356649,11280,0.321104049871024,lor,99.99999728693058,0.1592708744507805,0.0994070080464712,,,,
2022-06-16,11:46:36,-0.47,,0.4668598375421305,4971730000.0,2256,0.2197457999196972,gauss,63.95740509868181,0.1084895406788705,0.2292079675804061,,,,
2022-06-16,11:47:21,-0.47,,0.45,4971730000.0,2256,0.0371941352920917,sq,11.19065798797007,0.0170719074671306,8.859551170511123,,,,
2022-06-16,11:55:51,-0.47,,0.4693567862248508,4971730000.0,2256,0.2194738036076411,gauss,62.84861205556516,0.1083302491356006,0.2336463810098461,,,,
2022-06-16,11:56:32,-0.47,,0.45,4971730000.0,2256,0.0446901308257084,sq,28.24051262833899,0.0216866430936358,2.638899160181204,,,,
2022-06-16,11:58:45,-0.47,,0.5391701638270419,4971730000.0,2256,0.0498622160482793,sine,15.399343667612165,0.0235120717532507,4.575938152605305,,,,
2022-06-16,11:58:58,-0.47,,0.5368556136336452,4971730000.0,2256,0.0559170104965031,sine2,15.632591672776575,0.0263936627796009,4.012189425556634,,,,
2022-06-16,11:59:15,-0.47,,0.5366691977853489,4971730000.0,2256,0.0574686623113496,sine3,15.612726800175093,0.0271237808135918,3.909429723604332,,,,
2022-06-16,12:05:59,-0.47,,0.45,4971730000.0,2256,0.0123717078892867,sq,82.61001415671974,0.0061258994839453,3.1338584241229555,,,,
2022-06-16,12:09:27,-0.5299999999999998,,0.4500000000962227,4971730000.0,2256,,sine,1.7946622399987977,0.085622192348792,24.3105763603042,,,,
2022-06-16,12:12:04,-0.5299999999994851,,0.4500000000416137,4971730000.0,2256,,sine2,1.763035189910124,0.0969862015115395,22.8491623589439,,,,
2022-06-16,12:19:35,-0.47,,0.45,4971730000.0,2256,0.0470848502734106,sq,44.62843519320379,0.023112901319967,1.5502839258121623,,,,
2022-06-16,12:20:48,-0.5299999999991466,,0.4500000004774885,4971730000.0,2256,,sech,1.8686390560281088,0.1550360901923833,11.84498443003178,,,,
2022-06-16,12:21:01,-0.5299999921946287,,0.4500045269579597,4971730000.0,2256,,sech2,1.6339947578567016,0.1737521222566189,18.719216485723468,,,,
2022-06-16,12:21:13,-0.5299999852590043,,0.4548379018431331,4971730000.0,2256,,demkov,1.667839269779779,0.127120151014684,22.37356235663835,,,,
2022-06-16,16:07:32,-0.5299999347364253,,0.4857764508441448,4971730000.0,2256,,sq,1.5729967799431712,0.0611625025421492,107.45267553113334,,,,
2022-06-16,16:07:35,-0.5299999999999999,,0.4500000000048114,4971730000.0,2256,,sine,1.835504825595492,0.0817420236086705,23.689719564917056,,,,
2022-06-16,16:07:37,-0.5299999999999999,,0.4500000000000027,4971730000.0,2256,,sine2,1.798651023140066,0.0910658980923394,22.687791429601265,,,,
2022-06-16,16:07:40,-0.5299999999999999,,0.4500000000082918,4971730000.0,2256,,sine3,1.7754381996374544,0.0962825106357537,22.43960030261872,,,,
2022-06-16,16:07:45,-0.47,,0.4736323566720989,4971730000.0,2256,0.3772992818919893,sech,19.082024286889936,0.1801771035991848,0.4767780170945748,,,,
2022-06-16,16:31:39,-0.4606447589651788,,0.4882659047200207,4971730000.0,2256,0.0527704622442117,sq,134.51518325444695,0.0262293509473693,0.4478258714863412,,,,
2022-06-16,16:07:50,-0.529999999999672,,0.4500000000251021,4971730000.0,2256,,demkov,1.709555643815845,0.1146318294552796,21.90707301951716,,,,
2022-06-16,16:34:27,-0.4620943397847394,,0.4903156566819727,4971730000.0,960,0.2009803967956239,sine,52.357224097109786,0.098935897179921,0.3078839508818245,,,,
2022-06-16,16:07:47,-0.5299999999998033,,0.4500676735854018,4971730000.0,2256,,sech2,1.6639288901179825,0.1547757521335588,18.626386602096414,,,,
2022-06-16,16:36:55,-0.4613970623038596,,0.4876987913112444,4971730000.0,1120,0.2197901235696192,sine2,53.89822071260082,0.1082453656850973,0.2732390971650457,,,,
2022-06-16,16:37:35,-0.461064412076672,,0.4870264310115104,4971730000.0,1280,0.2273434987289375,sine3,58.53704682384882,0.1121043493708997,0.2426385511427126,,,,
2022-06-16,16:38:16,-0.4615173765561288,,0.477716183654678,4971730000.0,1280,0.3782346302037099,sech,20.93027598991279,0.1814365368590038,0.4299824030518138,,,,
2022-06-16,16:38:47,-0.450408356310829,,0.4978434005903228,4971730000.0,1280,0.3149396956745016,sech2,70.76612319503813,0.155682340503653,0.1441850799053603,,,,
2022-06-16,16:39:21,-0.4607396949712443,,0.4824806819285845,4971730000.0,2576,0.2466809304634099,demkov,82.50739898903716,0.1221435104051552,0.1573706940073794,,,,
2022-06-16,16:24:22,-0.5299998925342352,,0.4525357316290171,4971730000.0,2256,,sine3,1.7804416998802224,0.094450250847849,22.648953662238824,,,,
2022-06-16,16:42:37,-0.5299999504613266,,0.4514951251794986,4971730000.0,1280,,sine3,1.7835522512881985,0.0936412701639788,22.70597871454982,,,,
2022-06-16,18:37:32,-0.5299997472463484,,0.4500306703102082,4971730000.0,2096,,lorentz,1.6349343366586682,0.1560363020365427,20.753636899973603,,,,
2022-06-16,18:37:39,-0.5299999930794974,,0.4500002646812401,4971730000.0,1312,,lorentz,1.650943662444675,0.1574120456051385,19.2185780444042,,,,
2022-06-16,18:38:06,-0.47,,0.4799854410005065,4971730000.0,464,0.4221710099611633,lorentz,19.502412774135955,0.201828171063942,0.4160606158219352,,,,
